X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-664155.712150411,4492381.44472585,2870,A4,104,922,Gran Plaza [M],618,10413,10411,1273
-664144.034279417,4492465.88201096,6283,29,29,923,Gran Plaza [M],618,2912,2910,1274
-664144.034279417,4492465.88201096,0,B3,87,923,Gran Plaza [M],618,8711,8710,1275
-664144.034279417,4492465.88201096,4452,B3,87,923,Gran Plaza [M],618,8712,8710,1276
-665679.94080844,4491926.67080049,0,B4,119,924,Dr. Ordoñez de La Barrera [R][C][M],618,11911,11910,1277
-665679.94080844,4491926.67080049,12545,B4,119,924,Dr. Ordoñez de La Barrera [R][C][M],618,11912,11910,1278
-666641.932667286,4495467.05271548,2792,C4,84,925,Parlamento de Andalucía (Macarena) [C],618,8412,8410,1279
-659646.776789293,4491797.88410046,803,39,39,926,Pino Piñonero (Pino Central),618,3912,3910,1280
-659646.776789293,4491797.88410046,803,39,39,926,Pino Piñonero (Pino Central),618,3914,3911,1281
-665340.751499979,4491907.43284033,7420,28,28,927,Ramón y Cajal (Facultad Empresariales),618,2812,2810,1282
-665340.751499979,4491907.43284033,6735,C1,81,927,Ramón y Cajal (Facultad Empresariales),618,8111,8110,1283
-665340.751499979,4491907.43284033,5634,A7,107,927,Ramón y Cajal (Facultad Empresariales),618,10712,10710,1284
-665340.751499979,4491907.43284033,5634,A7,107,927,Ramón y Cajal (Facultad Empresariales),618,10714,10711,1285
-659092.608326615,4494099.71667995,8671,22,22,929,Avda. Las Ciencias (Edif. Albéniz),618,2211,2210,1286
-659092.608326615,4494099.71667995,1274,27,27,929,Avda. Las Ciencias (Edif. Albéniz),618,2724,2720,1287
-659092.608326615,4494099.71667995,17614,B4,119,929,Avda. Las Ciencias (Edif. Albéniz),618,11911,11910,1288
-667505.405674717,4496295.13127495,6559,C2,82,931,Juan Bautista Muñoz (Teatro Central),618,8212,8210,1289
-669079.424568747,4494005.11088317,9560,05,5,933,Inca Garcilaso (Caixa Forum),618,512,510,1290
-669079.424568747,4494005.11088317,4557,C1,81,933,Inca Garcilaso (Caixa Forum),618,8112,8110,1291
-665640.129863851,4491955.52777875,1259,22,22,934,Apeadero San Bernardo [R][C][M],618,2211,2210,1292
-665640.129863851,4491955.52777875,1297,29,29,934,Apeadero San Bernardo [R][C][M],618,2911,2910,1293
-667822.619346841,4496615.90230494,11047,02,2,935,Juan Bautista Muñoz (Esc. de Ingenieria),618,212,210,1294
-667822.619346841,4496615.90230494,6918,C2,82,935,Juan Bautista Muñoz (Esc. de Ingenieria),618,8212,8210,1295
-668685.40229588,4496479.57342247,0,C2,82,936,Américo Vespucio (F. de Comunicación),618,8211,8210,1296
-668685.40229588,4496479.57342247,7822,C2,82,936,Américo Vespucio (F. de Comunicación),618,8212,8210,1297
-668770.544652191,4496098.39656125,310,C2,82,937,Américo Vespucio (Jacques Cousteau),618,8211,8210,1298
-668840.718099214,4495741.82428656,12549,02,2,938,Américo Vespucio (Fundacion Once),618,212,210,1299
-668840.718099214,4495741.82428656,598,C2,82,938,Américo Vespucio (Fundacion Once),618,8211,8210,1300
-669093.384934581,4494647.057352,13439,02,2,939,Américo Vespucio (Monast. de La Cartuja),618,212,210,1301
-669093.384934581,4494647.057352,1488,C2,82,939,Américo Vespucio (Monast. de La Cartuja),618,8211,8210,1302
-669158.621818597,4493804.67767995,2223,C2,82,940,Inca Garcilaso (Torre Sevilla) [C],618,8211,8210,1303
-668936.264375134,4493921.195714,0,02,2,941,Camino de Los descubrimientos (Torre Sevilla),618,211,210,1304
-668936.264375134,4493921.195714,14198,02,2,941,Camino de Los descubrimientos (Torre Sevilla),618,212,210,1305
-668640.070895291,4492383.04796018,891,40,40,942,Esperanza de Triana (Espartinas),618,4012,4010,1306
-666753.03175662,4494146.2181531,2471,C5,121,943,Dña. María Coronel (San Felipe),618,12112,12110,1307
-667518.675993291,4496288.18133959,1224,C1,81,944,Juan Bautista Muñoz(José Gálvez),618,8111,8110,1308
-665080.069382977,4497084.24560111,5037,13,13,945,Victoria Kent,618,1312,1310,1309
-665080.069382977,4497084.24560111,5088,A1,101,945,Victoria Kent,618,10112,10110,1310
-665080.069382977,4497084.24560111,5088,A1,101,945,Victoria Kent,618,10114,10111,1311
-664671.131289087,4498283.00021888,695,12,12,946,Estrella Canopus,618,1212,1210,1312
-664671.131289087,4498283.00021888,1813,C6A,108,946,Estrella Canopus,618,10812,10810,1313
-664671.131289087,4498283.00021888,1813,C6B,109,946,Estrella Canopus,618,10912,10910,1314
-663536.147572319,4493241.34725122,4251,22,22,947,Avenida de Andalucía (Los Arcos),618,2211,2210,1315
-663536.147572319,4493241.34725122,3968,29,29,947,Avenida de Andalucía (Los Arcos),618,2911,2910,1316
-663503.449509045,4493245.08843794,3145,24,24,948,Avenida de Andalucía (Los Arcos),618,2411,2410,1317
-665621.92298227,4491946.44315712,1292,28,28,949,Apeadero San Bernardo [R][C][M],618,2811,2810,1318
-665621.92298227,4491946.44315712,1255,38,38,949,Apeadero San Bernardo [R][C][M],618,3811,3810,1319
-665621.92298227,4491946.44315712,1255,38A,125,949,Apeadero San Bernardo [R][C][M],618,12511,12510,1320
-663875.867696639,4498097.99169333,4622,12,12,950,Esparteros (Mercado),618,1211,1210,1321
-663875.867696639,4498097.99169333,2457,13,13,950,Esparteros (Mercado),618,1312,1310,1322
-663875.867696639,4498097.99169333,5844,A1,101,950,Esparteros (Mercado),618,10111,10110,1323
-663875.867696639,4498097.99169333,6249,A1,101,950,Esparteros (Mercado),618,10113,10111,1324
-664136.019008913,4497826.36657808,5334,C6B,109,951,Camino de Los Toros (Enfermeras),618,10911,10910,1325
-664943.969004678,4497675.05089972,3761,13,13,952,Corral de Los Olmos (Corral del Agua),618,1312,1310,1326
-664943.969004678,4497675.05089972,2258,LN,72,952,Corral de Los Olmos (Corral del Agua),618,7212,7210,1327
-664943.969004678,4497675.05089972,3812,A1,101,952,Corral de Los Olmos (Corral del Agua),618,10112,10110,1328
-664943.969004678,4497675.05089972,3812,A1,101,952,Corral de Los Olmos (Corral del Agua),618,10114,10111,1329
-664943.969004678,4497675.05089972,12452,C6A,108,952,Corral de Los Olmos (Corral del Agua),618,10811,10810,1330
-664943.969004678,4497675.05089972,6242,C6B,109,952,Corral de Los Olmos (Corral del Agua),618,10911,10910,1331
-665000.659802331,4497375.09944241,5709,13,13,953,Parque de Doñana (Ronda Norte),618,1311,1310,1332
-665000.659802331,4497375.09944241,6783,LN,72,953,Parque de Doñana (Ronda Norte),618,7211,7210,1333
-665373.290320722,4496556.02430221,3515,13,13,954,"La Barzola, Av. (Pueblo Palestino)",618,1311,1310,1334
-665367.61062219,4496615.90230494,5530,13,13,955,Avda. La Barzola (Cazalla de La Sierra),618,1312,1310,1335
-665367.61062219,4496615.90230494,5581,A1,101,955,Avda. La Barzola (Cazalla de La Sierra),618,10112,10110,1336
-665367.61062219,4496615.90230494,5581,A1,101,955,Avda. La Barzola (Cazalla de La Sierra),618,10114,10111,1337
-668418.722006415,4491479.39764597,4202,06,6,956,Santa Fe (Niebla) [C][M],618,612,610,1338
-668418.722006415,4491479.39764597,3568,41,41,956,Santa Fe (Niebla) [C][M],618,4111,4110,1339
-668418.722006415,4491479.39764597,2112,C1,81,956,Santa Fe (Niebla) [C][M],618,8112,8110,1340
-668418.722006415,4491479.39764597,2227,A7,107,956,Santa Fe (Niebla) [C][M],618,10711,10710,1341
-668418.722006415,4491479.39764597,2298,A7,107,956,Santa Fe (Niebla) [C][M],618,10713,10711,1342
-668500.042508572,4491576.11818076,6653,06,6,957,Santa Fe (Niebla) [C][M],618,611,610,1343
-668500.042508572,4491576.11818076,4195,C2,82,957,Santa Fe (Niebla) [C][M],618,8211,8210,1344
-668890.826809146,4492187.98971889,1514,05,5,958,López de Gomara (San Martín de Porres),618,511,510,1345
-668890.826809146,4492187.98971889,6053,06,6,958,López de Gomara (San Martín de Porres),618,611,610,1346
-668890.826809146,4492187.98971889,3134,43,43,958,López de Gomara (San Martín de Porres),618,4311,4310,1347
-668890.826809146,4492187.98971889,3595,C2,82,958,López de Gomara (San Martín de Porres),618,8211,8210,1348
-668917.155126629,4493694.57467507,4636,06,6,959,Jimenez de Quesada (Torre Sevilla),618,611,610,1349
-668917.155126629,4493694.57467507,1157,43,43,959,Jimenez de Quesada (Torre Sevilla),618,4311,4310,1350
-667438.629442518,4494048.40495964,0,13,13,960,Plaza del Duque,618,1311,1310,1351
-667438.629442518,4494048.40495964,9189,13,13,960,Plaza del Duque,618,1312,1310,1352
-664450.790932534,4497949.34557301,6757,13,13,961,Camino de Los Toros (Mar de Alborán) ,618,1311,1310,1353
-664450.790932534,4497949.34557301,7831,LN,72,961,Camino de Los Toros (Mar de Alborán) ,618,7211,7210,1354
-664450.790932534,4497949.34557301,389,A1,101,961,Camino de Los Toros (Mar de Alborán) ,618,10112,10110,1355
-664450.790932534,4497949.34557301,389,A1,101,961,Camino de Los Toros (Mar de Alborán) ,618,10114,10111,1356
-665595.753918451,4491913.8454898,747,LE,71,962,Apeadero San Bernardo,618,7111,7110,1357
-665595.753918451,4491913.8454898,1199,LN,72,962,Apeadero San Bernardo,618,7211,7210,1358
-666518.624868835,4494062.30185651,0,10,10,963,Plaza Ponce de León,618,1011,1010,1359
-666518.624868835,4494062.30185651,6213,10,10,963,Plaza Ponce de León,618,1012,1010,1360
-665228.272293863,4490704.06243826,3049,31,31,964,Almirante Topete (Estepa),618,3112,3110,1361
-665228.272293863,4490704.06243826,1979,A5,105,964,Almirante Topete (Estepa),618,10512,10510,1362
-665228.272293863,4490704.06243826,1979,A5,105,964,Almirante Topete (Estepa),618,10514,10511,1363
-665051.564747185,4490635.13465401,3212,31,31,965,Lora del Rio (Marchena),618,3111,3110,1364
-665189.682201261,4490446.52059816,2842,31,31,966,Almirante Topete (Écija),618,3112,3110,1365
-665189.682201261,4490446.52059816,1772,A5,105,966,Almirante Topete (Écija),618,10512,10510,1366
-665189.682201261,4490446.52059816,1772,A5,105,966,Almirante Topete (Écija),618,10514,10511,1367
-664905.378923208,4490293.17399779,3534,31,31,968,Alf. Lasso de La Vega (Instit. Ramón C.),618,3111,3110,1368
-664483.807480871,4498442.3454444,428,12,12,969,Estrella Betelgeuse (Estrella Canopus),618,1212,1210,1369
-664672.511394738,4498026.34185649,951,12,12,970,Camino de Los Toros (Corral del Moro),618,1212,1210,1370
-661772.681640029,4488139.61190466,6862,38A,125,971,Ctra. El Pítamo,618,12511,12510,1371
-664931.654152426,4489436.18400801,1491,31,31,972,Victoria Dominguez (C.P. Alberto Lista),618,3112,3110,1372
-664931.654152426,4489436.18400801,7740,32,32,972,Victoria Dominguez (C.P. Alberto Lista),618,3221,3220,1373
-664991.742153771,4489663.7817621,1677,31,31,973,Victoria Dominguez (Poeta M. Benitez),618,3112,3110,1374
-664991.742153771,4489663.7817621,7926,32,32,973,Victoria Dominguez (Poeta M. Benitez),618,3221,3220,1375
-664991.742153771,4489663.7817621,0,32,32,973,Victoria Dominguez (Poeta M. Benitez),618,3222,3220,1376
-664456.311388534,4497937.04761288,1137,12,12,974,Camino de Los Toros (Mar de Alborán),618,1212,1210,1377
-665159.213555693,4490917.79489599,2970,31,31,975,Nuestro Padre Jesus (Doña Clarines),618,3111,3110,1378
-666425.785738215,4488896.05976158,12973,03,3,976,Reina Mercedes (Glta. Alc. Parias Merry),618,312,310,1379
-666425.785738215,4488896.05976158,10406,06,6,976,Reina Mercedes (Glta. Alc. Parias Merry),618,611,610,1380
-666425.785738215,4488896.05976158,3303,34,34,976,Reina Mercedes (Glta. Alc. Parias Merry),618,3411,3410,1381
-666389.955879179,4488865.0742385,404,06,6,977,Reina Mercedes (Glta. Alc. Parias Merry),618,612,610,1382
-665496.598108041,4490986.19020789,2432,31,31,978,Ramón Carande (Pedro Salinas),618,3111,3110,1383
-665510.930047203,4490931.15331456,3729,31,31,979,Ramón Carande (Pedro Salinas),618,3112,3110,1384
-665811.900847522,4490656.50756537,4145,31,31,980,Cardenal Bueno Monreal (C.D. Porvenir),618,3112,3110,1385
-666037.602406411,4490609.48721495,4328,31,31,981,Bueno Monreal (Tabladilla),618,3112,3110,1386
-666037.602406411,4490609.48721495,2726,LS,127,981,Bueno Monreal (Tabladilla),618,12711,12710,1387
-666406.357993515,4492274.56307281,2798,EA,100,982,Avenida Carlos V (Prado San Sebastián) [C][M],618,10011,10010,1388
-658999.450699801,4493811.62597185,8425,22,22,983,Av. Las Ciencias (Edif. Las Camelias),618,2211,2210,1389
-658999.450699801,4493811.62597185,1028,27,27,983,Av. Las Ciencias (Edif. Las Camelias),618,2724,2720,1390
-658999.450699801,4493811.62597185,17368,B4,119,983,Av. Las Ciencias (Edif. Las Camelias),618,11911,11910,1391
-665551.537226714,4492020.18909414,3917,25,25,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,2512,2510,1392
-665551.537226714,4492020.18909414,3136,26,26,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,2612,2610,1393
-665551.537226714,4492020.18909414,5187,38,38,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,3812,3810,1394
-665551.537226714,4492020.18909414,6925,C1,81,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,8111,8110,1395
-665551.537226714,4492020.18909414,5824,A7,107,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,10712,10710,1396
-665551.537226714,4492020.18909414,5824,A7,107,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,10714,10711,1397
-665551.537226714,4492020.18909414,7093,38A,125,984,Enramadilla (Apeadero San Bernardo) [R][C][M],618,12512,12510,1398
-662159.644086449,4487505.54113965,7826,38A,125,985,Villanueva del Pítamo,618,12511,12510,1399
-662159.644086449,4487505.54113965,0,38A,125,985,Villanueva del Pítamo,618,12512,12510,1400
-664684.613927326,4483001.90779051,0,03,3,986,Ctra. Isla Menor (Inst. La Grasa),618,311,310,1401
-664684.613927326,4483001.90779051,18898,03,3,986,Ctra. Isla Menor (Inst. La Grasa),618,312,310,1402
-664684.613927326,4483001.90779051,9842,37,37,986,Ctra. Isla Menor (Inst. La Grasa),618,3711,3710,1403
-664684.613927326,4483001.90779051,8849,A6,106,986,Ctra. Isla Menor (Inst. La Grasa),618,10611,10610,1404
-664684.613927326,4483001.90779051,0,A6,106,986,Ctra. Isla Menor (Inst. La Grasa),618,10612,10610,1405
-664684.613927326,4483001.90779051,9018,A6,106,986,Ctra. Isla Menor (Inst. La Grasa),618,10613,10611,1406
-664684.613927326,4483001.90779051,0,A6,106,986,Ctra. Isla Menor (Inst. La Grasa),618,10614,10611,1407
-666317.446860184,4492246.23960875,5046,01,1,987,Avenida Carlos V (Prado San Sebastián) [C][M],618,111,110,1408
-662909.682432575,4493195.3842508,4789,22,22,988,Avda. Andalucia (Los Pajaros),618,2211,2210,1409
-662909.682432575,4493195.3842508,3657,24,24,988,Avda. Andalucia (Los Pajaros),618,2411,2410,1410
-662909.682432575,4493195.3842508,4506,29,29,988,Avda. Andalucia (Los Pajaros),618,2911,2910,1411
-664304.339711759,4495159.68059216,2247,20,20,989,Baltasar de Alcázar (Sánchez Samaniego),618,2011,2010,1412
-666120.037617421,4498247.70932487,4917,10,10,991,Navarra (Extremadura),618,1011,1010,1413
-666120.037617421,4498247.70932487,7824,A2,102,991,Navarra (Extremadura),618,10211,10210,1414
-666120.037617421,4498247.70932487,8197,A2,102,991,Navarra (Extremadura),618,10213,10211,1415
-665995.296636185,4498203.86322112,258,10,10,992,Medina y Galnares (Extremadura),618,1012,1010,1416
-665995.296636185,4498203.86322112,258,A2,102,992,Medina y Galnares (Extremadura),618,10212,10210,1417
-665995.296636185,4498203.86322112,258,A2,102,992,Medina y Galnares (Extremadura),618,10214,10211,1418
-664987.442572022,4490316.68343907,2566,31,31,993,Alf. Lasso de La Vega (Sierra La Grana),618,3112,3110,1419
-664987.442572022,4490316.68343907,1496,A5,105,993,Alf. Lasso de La Vega (Sierra La Grana),618,10512,10510,1420
-664987.442572022,4490316.68343907,1496,A5,105,993,Alf. Lasso de La Vega (Sierra La Grana),618,10514,10511,1421
-665983.884161989,4497870.21109088,4526,10,10,994,Dr. Fedriani (Glta. Los Ferroviarios),618,1011,1010,1422
-665983.884161989,4497870.21109088,7433,A2,102,994,Dr. Fedriani (Glta. Los Ferroviarios),618,10211,10210,1423
-665983.884161989,4497870.21109088,7806,A2,102,994,Dr. Fedriani (Glta. Los Ferroviarios),618,10213,10211,1424
-665983.884161989,4497870.21109088,15024,C6A,108,994,Dr. Fedriani (Glta. Los Ferroviarios),618,10811,10810,1425
-665983.884161989,4497870.21109088,8814,C6B,109,994,Dr. Fedriani (Glta. Los Ferroviarios),618,10911,10910,1426
-666024.172845306,4497892.66811491,547,10,10,995,Dr. Fedriani (Glta. Los Ferroviarios),618,1012,1010,1427
-666024.172845306,4497892.66811491,547,A2,102,995,Dr. Fedriani (Glta. Los Ferroviarios),618,10214,10211,1428
-662873.852573538,4493056.96198246,3859,24,24,996,Alondra (Zorzal),618,2411,2410,1429
-665835.787416502,4499049.8044613,6300,10,10,997,Medina y Galnares (Calamar),618,1011,1010,1430
-665835.787416502,4499049.8044613,9207,A2,102,997,Medina y Galnares (Calamar),618,10211,10210,1431
-665835.787416502,4499049.8044613,9580,A2,102,997,Medina y Galnares (Calamar),618,10213,10211,1432
-663146.159484402,4492748.59150967,4221,24,24,998,Galaxia (Navio Argos),618,2411,2410,1433
-666356.090029919,4492256.92770471,1364,37,37,999,Avenida Carlos V (Prado San Sebastián) [C][M],618,3711,3710,1434
-667292.921357268,4492719.19792435,1198,C5,121,1000,Santander (Tomas de Ibarra),618,12111,12110,1435
-667404.869747525,4494535.34195266,359,C5,121,1001,Jesus del Gran Poder (Sta. Barbara),618,12112,12110,1436
-656749.388760822,4498361.06838167,13973,EA,100,1002,Aeropuerto de Sevilla (Salidas),618,10011,10010,1437
-664666.566299409,4499525.20845133,8527,13,13,1003,Luna (Paseo de Hiperion),618,1311,1310,1438
-664666.566299409,4499525.20845133,0,13,13,1003,Luna (Paseo de Hiperion),618,1312,1310,1439
-661308.114369074,4491007.56383328,4993,52,52,1004,Ronda Padre Pio (Castillo Guardas),618,5211,5210,1440
-665205.606588002,4488937.19583235,8483,01,1,1007,Ctra. Su Eminencia (Castillo de Marchenilla),618,111,110,1441
-667246.634490358,4492309.29949008,0,37,37,1009,Avda.Roma (Palacio de San Telmo) [C][M],618,3711,3710,1442
-667246.634490358,4492309.29949008,10436,37,37,1009,Avda.Roma (Palacio de San Telmo) [C][M],618,3712,3710,1443
-661672.676528696,4491132.0660489,6712,24,24,1010,Estrecho de Magallanes,618,2411,2410,1444
-665281.93745002,4487895.48746604,5476,37,37,1011,Av.Jerez (Ntra. Sra. del Pilar),618,3712,3710,1445
-664506.207778802,4485828.93670463,2782,03,3,1012,Av. Jerez (P.I. Pineda),618,311,310,1446
-664506.207778802,4485828.93670463,3517,37,37,1012,Av. Jerez (P.I. Pineda),618,3712,3710,1447
-665908.88032849,4493433.21826277,3628,21,21,1013,J.A. Cavestany (Juan de Vera),618,2112,2110,1448
-665836.636717425,4493488.26826513,3838,21,21,1014,J.A.Cavestany (Enrique Marco Dorta),618,2111,2110,1449
-658724.383566503,4495862.64052388,2254,B4,119,1015,Japon (Sendai),618,11912,11910,1450
-664278.011405408,4499147.66426384,20298,03,3,1016,Estrella Canopus (Estrella Albireo),618,311,310,1451
-664278.011405408,4499147.66426384,0,03,3,1016,Estrella Canopus (Estrella Albireo),618,312,310,1452
-664278.011405408,4499147.66426384,8994,LN,72,1016,Estrella Canopus (Estrella Albireo),618,7211,7210,1453
-664278.011405408,4499147.66426384,0,LN,72,1016,Estrella Canopus (Estrella Albireo),618,7212,7210,1454
-664278.011405408,4499147.66426384,1564,A1,101,1016,Estrella Canopus (Estrella Albireo),618,10112,10110,1455
-664278.011405408,4499147.66426384,1564,A1,101,1016,Estrella Canopus (Estrella Albireo),618,10114,10111,1456
-664427.753664477,4498801.68315499,1254,A1,101,1017,Estrella Canopus (Estrella Altair),618,10112,10110,1457
-664427.753664477,4498801.68315499,1254,A1,101,1017,Estrella Canopus (Estrella Altair),618,10114,10111,1458
-668246.897934479,4490602.0067196,5228,41,41,1019,"Juan Pablo Ii, Av. (Alfonso de Orleans)",618,4111,4110,1459
-664218.507297057,4498345.56164846,203,12,12,1020,Estrella Betelgeuse (Agricultores),618,1212,1210,1460
-659047.542333956,4493603.17936836,8821,27,27,1021,Avda. La Aeronautica (Flora Tristan),618,2723,2720,1461
-659047.542333956,4493603.17936836,0,27,27,1021,Avda. La Aeronautica (Flora Tristan),618,2724,2720,1462
-664200.353503741,4498314.01353735,18716,03,3,1024,Agricultores (Estrella Betelgeuse),618,311,310,1463
-664200.353503741,4498314.01353735,1200,LN,72,1024,Agricultores (Estrella Betelgeuse),618,7212,7210,1464
-664200.353503741,4498314.01353735,2757,A1,101,1024,Agricultores (Estrella Betelgeuse),618,10112,10110,1465
-664200.353503741,4498314.01353735,2757,A1,101,1024,Agricultores (Estrella Betelgeuse),618,10114,10111,1466
-659012.986426304,4493470.09639255,17097,B4,119,1025,Avenida La Aeronautica (Remo),618,11911,11910,1467
-664667.4155892,4498181.40554527,19472,03,3,1026,Estrella Canopus (Estrella Adara),618,311,310,1468
-664667.4155892,4498181.40554527,7094,13,13,1026,Estrella Canopus (Estrella Adara),618,1311,1310,1469
-664667.4155892,4498181.40554527,726,A1,101,1026,Estrella Canopus (Estrella Adara),618,10112,10110,1470
-664667.4155892,4498181.40554527,726,A1,101,1026,Estrella Canopus (Estrella Adara),618,10114,10111,1471
-658946.104028707,4495839.65325461,2492,B4,119,1028,Indonesia (Bangladesh),618,11912,11910,1472
-663032.512492299,4495371.36547286,5980,A8,110,1029,"Las Villas de Cuba, Av. (Macedonia)",618,11011,11010,1473
-663032.512492299,4495371.36547286,5994,A8,110,1029,"Las Villas de Cuba, Av. (Macedonia)",618,11013,11011,1474
-666340.165643178,4492412.97503199,0,A1,101,1036,Estacion Prado A,618,10113,10111,1475
-666340.165643178,4492412.97503199,10731,A1,101,1036,Estacion Prado A,618,10114,10111,1476
-666318.402326505,4492406.56207785,0,A2,102,1037,Estacion Prado A,618,10213,10211,1477
-666318.402326505,4492406.56207785,8231,A2,102,1037,Estacion Prado A,618,10214,10211,1478
-666288.623728197,4492396.94265398,0,A3,103,1038,Estacion Prado A,618,10313,10311,1479
-666288.623728197,4492396.94265398,7499,A3,103,1038,Estacion Prado A,618,10314,10311,1480
-666255.87258779,4492386.25442958,0,A4,104,1039,Estacion Prado A,618,10413,10411,1481
-666255.87258779,4492386.25442958,12071,A4,104,1039,Estacion Prado A,618,10414,10411,1482
-666232.357581006,4492378.23825791,0,A5,105,1040,Estacion Prado A,618,10513,10511,1483
-666232.357581006,4492378.23825791,5119,A5,105,1040,Estacion Prado A,618,10514,10511,1484
-666265.480294741,4492359.53389515,0,A6,106,1041,Estacion Prado A,618,10613,10611,1485
-666265.480294741,4492359.53389515,10769,A6,106,1041,Estacion Prado A,618,10614,10611,1486
-666292.551747749,4492369.15328476,0,A7,107,1042,Estacion Prado A,618,10713,10711,1487
-666292.551747749,4492369.15328476,7417,A7,107,1042,Estacion Prado A,618,10714,10711,1488
-666316.544482127,4492376.10062718,0,A8,110,1043,Estacion Prado A,618,11013,11011,1489
-666316.544482127,4492376.10062718,8820,A8,110,1043,Estacion Prado A,618,11014,11011,1490
-665957.821263568,4498323.1036554,15393,C6A,108,1044,Medina y Galnares (C.D.San Jeronimo),618,10811,10810,1491
-665957.821263568,4498323.1036554,9183,C6B,109,1044,Medina y Galnares (C.D.San Jeronimo),618,10911,10910,1492
-662278.493049489,4493983.73115832,7785,39,39,1045,Rafael Beca Mateos (Asociacion),618,3914,3911,1493
-662642.949054844,4493564.16289881,769,39,39,1046,Av. La Prensa,618,3913,3911,1494
-662175.303065261,4494144.08014853,1535,39,39,1047,Economia,618,3913,3911,1495
-661661.051723703,4493983.73115832,2338,39,39,1048,"Fernandez Murube, Av.",618,3913,3911,1496
-658630.005065437,4495383.66044187,779,B4,119,1064,Faustino Gutierrez-Al(Periodista Eduardo,618,11912,11910,1497
-658145.532322188,4495660.03356534,1223,B4,119,1065,Faustino Gutierrez-Al(Leonardo del Castil,618,11912,11910,1498
-658424.580552171,4495697.45408171,10384,B4,119,1066,Periodista Juan Tribuna,618,11911,11910,1499
-658638.657317199,4495399.1628006,10783,B4,119,1067,Faustino Gutierrez-Al(Period.E.Chinarro),618,11911,11910,1500
-661199.934733574,4495730.06349398,6009,B4,119,1068,"La Acogida, Plaza",618,11912,11910,1501
-661510.619406243,4495761.06925721,6354,B4,119,1069,Fernando Zobel,618,11912,11910,1502
-661798.426053387,4495593.21153837,6846,B4,119,1070,Luis Fuente Bejarano,618,11912,11910,1503
-659001.308544178,4493684.95408566,10215,LE,71,1071,"La Aeronautica, Av. (Carlinga)",618,7111,7110,1504
-659001.308544178,4493684.95408566,0,LE,71,1071,"La Aeronautica, Av. (Carlinga)",618,7112,7110,1505
-661970.674775784,4492020.72348718,2665,A4,104,1073,"La Revoltosa,avda.",618,10412,10410,1506
-661970.674775784,4492020.72348718,2665,A4,104,1073,"La Revoltosa,avda.",618,10414,10411,1507
-661374.200542882,4492029.80815904,3264,A4,104,1074,Chucena (Posadas),618,10412,10410,1508
-661374.200542882,4492029.80815904,3264,A4,104,1074,Chucena (Posadas),618,10414,10411,1509
-661153.700954929,4492329.07258083,3560,A4,104,1075,Chucena (La Negrilla),618,10412,10410,1510
-661153.700954929,4492329.07258083,3560,A4,104,1075,Chucena (La Negrilla),618,10414,10411,1511
-660710.153865122,4491397.10574772,5089,A4,104,1076,Salobreña (Durcal),618,10412,10410,1512
-660710.153865122,4491397.10574772,5089,A4,104,1076,Salobreña (Durcal),618,10414,10411,1513
-661466.9866075,4491036.41828741,5932,A4,104,1077,Ronda Padre Pio,618,10412,10410,1514
-661466.9866075,4491036.41828741,5932,A4,104,1077,Ronda Padre Pio,618,10414,10411,1515
-666441.338540496,4492302.88659923,0,LN,72,1078,Prado de San Sebastian (Carlos V) [C][M] ,618,7211,7210,1516
-666441.338540496,4492302.88659923,9419,LN,72,1078,Prado de San Sebastian (Carlos V) [C][M] ,618,7212,7210,1517
-666441.338540496,4492302.88659923,0,A2,102,1078,Prado de San Sebastian (Carlos V) [C][M] ,618,10211,10210,1518
-666441.338540496,4492302.88659923,8694,A2,102,1078,Prado de San Sebastian (Carlos V) [C][M] ,618,10212,10210,1519
-658396.235158911,4496048.67886778,9999,B4,119,1079,Japon (Hong-Kong),618,11911,11910,1520
-668974.960622003,4494194.32332893,9788,05,5,1080,Lopez Pintado (Caixa Forum),618,512,510,1521
-658433.763608661,4492070.95651244,5476,39,39,1085,Columbretes (Hda. El Rosario),618,3911,3910,1522
-658433.763608661,4492070.95651244,6606,39,39,1085,Columbretes (Hda. El Rosario),618,3913,3911,1523
-658368.898297973,4492143.10011149,2209,39,39,1086,Columbretes (Hda. El Rosario),618,3912,3910,1524
-658368.898297973,4492143.10011149,2209,39,39,1086,Columbretes (Hda. El Rosario),618,3914,3911,1525
-666585.87883976,4496099.46576245,5901,02,2,1087,Doctor Marañón,618,211,210,1526
-666585.87883976,4496099.46576245,2479,10,10,1087,Doctor Marañón,618,1011,1010,1527
-666585.87883976,4496099.46576245,2247,13,13,1087,Doctor Marañón,618,1311,1310,1528
-666585.87883976,4496099.46576245,5386,A2,102,1087,Doctor Marañón,618,10211,10210,1529
-666585.87883976,4496099.46576245,5759,A2,102,1087,Doctor Marañón,618,10213,10211,1530
-666585.87883976,4496099.46576245,965,60,134,1087,Doctor Marañón,618,13411,13410,1531
